Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003
26077002002,14000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan","Census Tract 20.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9899,,,,,26,77,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,3197,2850,86,0,144,0,0,117,253,102,52,0,0,0,42,57,52097,1580,892,688
26077002003,14000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan","Census Tract 20.03, Kalamazoo County, Michigan",mi,140,0,ACSSF,9900,,,,,26,77,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753,5502,4446,402,28,557,0,0,69,251,178,50,0,0,0,8,15,63500,2136,1401,735
26077002004,14000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan","Census Tract 20.04, Kalamazoo County, Michigan",mi,140,0,ACSSF,9901,,,,,26,77,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,3883,3556,73,0,107,0,94,53,66,66,0,0,0,0,0,0,66343,1650,1324,326
26077002005,14000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan","Census Tract 20.05, Kalamazoo County, Michigan",mi,140,0,ACSSF,9902,,,,,26,77,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111,3931,3469,308,0,102,0,8,44,180,172,8,0,0,0,0,0,67000,1568,1093,475
26077002101,14000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan","Census Tract 21.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9903,,,,,26,77,,,,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7256,7134,6598,396,0,26,0,0,114,122,8,0,0,90,0,24,0,64389,2937,2799,138
26077002102,14000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan","Census Tract 21.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9904,,,,,26,77,,,,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743,2668,2570,20,0,26,0,0,52,75,66,0,0,9,0,0,0,74750,1085,988,97
26077002201,14000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan","Census Tract 22.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9905,,,,,26,77,,,,2201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,1883,1800,13,3,0,0,0,67,313,43,0,0,0,0,266,4,35951,861,655,206
26077002202,14000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan","Census Tract 22.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9906,,,,,26,77,,,,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8354,8229,7251,607,13,182,0,44,132,125,75,0,0,0,0,50,0,46828,3766,2232,1534
26077002300,14000US26077002300,"Census Tract 23, Kalamazoo County, Michigan","Census Tract 23, Kalamazoo County, Michigan",mi,140,0,ACSSF,9907,,,,,26,77,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848,4822,4631,59,13,86,0,9,24,26,0,0,0,0,0,0,26,61005,1835,1541,294
26077002400,14000US26077002400,"Census Tract 24, Kalamazoo County, Michigan","Census Tract 24, Kalamazoo County, Michigan",mi,140,0,ACSSF,9908,,,,,26,77,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,1705,1658,9,0,11,0,0,27,40,13,0,0,0,0,8,19,40690,732,503,229
26077002500,14000US26077002500,"Census Tract 25, Kalamazoo County, Michigan","Census Tract 25, Kalamazoo County, Michigan",mi,140,0,ACSSF,9909,,,,,26,77,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,1865,1809,0,4,16,0,0,36,13,6,0,4,0,0,3,0,54375,738,695,43
26077002601,14000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan","Census Tract 26.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9910,,,,,26,77,,,,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292,5193,4883,28,6,78,0,0,198,99,90,0,4,0,0,5,0,68929,2126,1859,267
26077002700,14000US26077002700,"Census Tract 27, Kalamazoo County, Michigan","Census Tract 27, Kalamazoo County, Michigan",mi,140,0,ACSSF,9911,,,,,26,77,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527,6279,5716,435,0,41,0,0,87,248,140,0,0,0,0,108,0,66448,2443,1918,525
26077002801,14000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan","Census Tract 28.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9912,,,,,26,77,,,,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228,4164,4060,32,35,0,0,0,37,64,47,0,0,8,0,9,0,60635,1657,1482,175
26077002802,14000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan","Census Tract 28.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9913,,,,,26,77,,,,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6045,6045,5467,213,191,80,35,0,59,0,0,0,0,0,0,0,0,53994,2326,1826,500
26077002901,14000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan","Census Tract 29.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9914,,,,,26,77,,,,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,4011,3876,67,8,13,0,0,47,19,0,0,0,0,0,7,12,59659,1475,1399,76
26077002903,14000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan","Census Tract 29.03, Kalamazoo County, Michigan",mi,140,0,ACSSF,9915,,,,,26,77,,,,2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167,4939,3639,1019,54,90,0,11,126,228,175,0,0,0,0,53,0,25560,2756,376,2380
26077002904,14000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan","Census Tract 29.04, Kalamazoo County, Michigan",mi,140,0,ACSSF,9916,,,,,26,77,,,,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998,8829,8135,346,0,211,0,0,137,169,112,8,0,0,0,49,0,62867,3376,2613,763
26077002905,14000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan","Census Tract 29.05, Kalamazoo County, Michigan",mi,140,0,ACSSF,9917,,,,,26,77,,,,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6433,6158,4981,682,39,110,0,0,346,275,160,0,0,0,0,54,61,40118,3118,1726,1392
26077003002,14000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan","Census Tract 30.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9918,,,,,26,77,,,,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318,2302,2253,40,0,1,0,0,8,16,12,0,0,0,0,4,0,79286,842,812,30
26077003003,14000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan","Census Tract 30.03, Kalamazoo County, Michigan",mi,140,0,ACSSF,9919,,,,,26,77,,,,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6883,6826,6410,119,78,8,0,52,159,57,46,0,0,0,0,11,0,78051,2371,2131,240
26077003004,14000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan","Census Tract 30.04, Kalamazoo County, Michigan",mi,140,0,ACSSF,9920,,,,,26,77,,,,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6535,6451,5838,127,7,457,0,0,22,84,84,0,0,0,0,0,0,95172,2100,1928,172
26077003101,14000US26077003101,"Census Tract 31.01, Kalamazoo County, Michigan","Census Tract 31.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9921,,,,,26,77,,,,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4183,4183,3986,75,78,7,0,0,37,0,0,0,0,0,0,0,0,67297,1543,1386,157
26077003102,14000US26077003102,"Census Tract 31.02, Kalamazoo County, Michigan","Census Tract 31.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9922,,,,,26,77,,,,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,1341,1318,0,1,18,0,0,4,47,25,0,8,0,0,3,11,51169,589,437,152
26077003200,14000US26077003200,"Census Tract 32, Kalamazoo County, Michigan","Census Tract 32, Kalamazoo County, Michigan",mi,140,0,ACSSF,9923,,,,,26,77,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230,2161,2111,0,32,0,0,0,18,69,21,0,0,0,0,6,42,40052,900,584,316
26077003301,14000US26077003301,"Census Tract 33.01, Kalamazoo County, Michigan","Census Tract 33.01, Kalamazoo County, Michigan",mi,140,0,ACSSF,9924,,,,,26,77,,,,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483,3483,3412,0,0,0,11,0,60,0,0,0,0,0,0,0,0,63725,1311,1233,78
26077003302,14000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan","Census Tract 33.02, Kalamazoo County, Michigan",mi,140,0,ACSSF,9925,,,,,26,77,,,,3302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5780,5642,5362,50,46,0,0,0,184,138,82,0,0,0,0,18,38,59556,2130,1972,158
26077003400,14000US26077003400,"Census Tract 34, Kalamazoo County, Michigan","Census Tract 34, Kalamazoo County, Michigan",mi,140,0,ACSSF,9926,,,,,26,77,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3887,3815,3799,0,0,0,0,0,16,72,17,0,0,0,0,52,3,53553,1416,1244,172
26079950200,14000US26079950200,"Census Tract 9502, Kalkaska County, Michigan","Census Tract 9502, Kalkaska County, Michigan",mi,140,0,ACSSF,9927,,,,,26,79,,,,950200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,4961,4858,0,0,25,0,0,78,69,34,0,0,0,0,0,35,36214,2204,1828,376
26079950300,14000US26079950300,"Census Tract 9503, Kalkaska County, Michigan","Census Tract 9503, Kalkaska County, Michigan",mi,140,0,ACSSF,9928,,,,,26,79,,,,950300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990,4916,4763,5,36,0,0,0,112,74,15,0,24,0,0,0,35,40863,1815,1361,454
26079950400,14000US26079950400,"Census Tract 9504, Kalkaska County, Michigan","Census Tract 9504, Kalkaska County, Michigan",mi,140,0,ACSSF,9929,,,,,26,79,,,,950400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,3405,3328,34,12,18,0,0,13,43,32,0,0,0,0,0,11,40504,1487,1269,218
26079950600,14000US26079950600,"Census Tract 9506, Kalkaska County, Michigan","Census Tract 9506, Kalkaska County, Michigan",mi,140,0,ACSSF,9930,,,,,26,79,,,,950600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638,3621,3473,26,43,19,0,0,60,17,5,0,0,0,0,12,0,40148,1737,1557,180
26081000100,14000US26081000100,"Census Tract 1, Kent County, Michigan","Census Tract 1, Kent County, Michigan",mi,140,0,ACSSF,9931,,,,,26,81,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324,2301,2256,45,0,0,0,0,0,23,23,0,0,0,0,0,0,45401,1051,661,390
26081000200,14000US26081000200,"Census Tract 2, Kent County, Michigan","Census Tract 2, Kent County, Michigan",mi,140,0,ACSSF,9932,,,,,26,81,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327,2276,2077,53,0,0,86,0,60,51,0,0,0,0,0,42,9,50427,674,609,65
26081000300,14000US26081000300,"Census Tract 3, Kent County, Michigan","Census Tract 3, Kent County, Michigan",mi,140,0,ACSSF,9933,,,,,26,81,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,4276,4018,151,0,107,0,0,0,24,19,0,0,0,0,5,0,48378,2048,1452,596
26081000400,14000US26081000400,"Census Tract 4, Kent County, Michigan","Census Tract 4, Kent County, Michigan",mi,140,0,ACSSF,9934,,,,,26,81,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399,3225,2973,76,9,24,0,0,143,174,150,0,0,0,0,24,0,54399,1453,1323,130
26081000500,14000US26081000500,"Census Tract 5, Kent County, Michigan","Census Tract 5, Kent County, Michigan",mi,140,0,ACSSF,9935,,,,,26,81,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951,3830,3605,129,6,0,0,0,90,121,53,0,0,0,0,24,44,56409,1708,1561,147
26081000600,14000US26081000600,"Census Tract 6, Kent County, Michigan","Census Tract 6, Kent County, Michigan",mi,140,0,ACSSF,9936,,,,,26,81,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3715,3610,21,13,47,0,0,24,85,85,0,0,0,0,0,0,58139,1527,1471,56
26081000700,14000US26081000700,"Census Tract 7, Kent County, Michigan","Census Tract 7, Kent County, Michigan",mi,140,0,ACSSF,9937,,,,,26,81,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,3176,3091,0,0,64,0,0,21,168,113,0,0,0,0,26,29,53496,1269,1142,127
26081000800,14000US26081000800,"Census Tract 8, Kent County, Michigan","Census Tract 8, Kent County, Michigan",mi,140,0,ACSSF,9938,,,,,26,81,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711,3309,2405,562,224,36,0,26,56,402,143,57,0,0,0,202,0,34931,1272,597,675
26081000900,14000US26081000900,"Census Tract 9, Kent County, Michigan","Census Tract 9, Kent County, Michigan",mi,140,0,ACSSF,9939,,,,,26,81,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226,2948,2821,101,5,0,0,0,21,278,219,42,0,0,0,17,0,43025,1239,937,302
26081001000,14000US26081001000,"Census Tract 10, Kent County, Michigan","Census Tract 10, Kent County, Michigan",mi,140,0,ACSSF,9940,,,,,26,81,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,3840,2919,755,32,111,0,0,23,672,540,0,0,0,0,26,106,37843,1867,1276,591
26081001101,14000US26081001101,"Census Tract 11.01, Kent County, Michigan","Census Tract 11.01, Kent County, Michigan",mi,140,0,ACSSF,9941,,,,,26,81,,,,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392,5553,3157,1976,36,165,0,10,209,839,548,24,0,0,0,221,46,32588,2060,1084,976
26081001102,14000US26081001102,"Census Tract 11.02, Kent County, Michigan","Census Tract 11.02, Kent County, Michigan",mi,140,0,ACSSF,9942,,,,,26,81,,,,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4549,4549,2847,1407,0,16,0,0,279,0,0,0,0,0,0,0,0,43563,1762,802,960
26081001200,14000US26081001200,"Census Tract 12, Kent County, Michigan","Census Tract 12, Kent County, Michigan",mi,140,0,ACSSF,9943,,,,,26,81,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,3095,2587,456,14,9,0,29,0,195,95,0,0,0,0,100,0,44583,1401,1042,359
26081001300,14000US26081001300,"Census Tract 13, Kent County, Michigan","Census Tract 13, Kent County, Michigan",mi,140,0,ACSSF,9944,,,,,26,81,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227,2643,1885,669,6,7,0,0,76,584,542,42,0,0,0,0,0,23164,1230,552,678
26081001400,14000US26081001400,"Census Tract 14, Kent County, Michigan","Census Tract 14, Kent County, Michigan",mi,140,0,ACSSF,9945,,,,,26,81,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,1905,1481,344,8,17,0,0,55,394,176,4,0,0,0,149,65,33466,1116,356,760
26081001500,14000US26081001500,"Census Tract 15, Kent County, Michigan","Census Tract 15, Kent County, Michigan",mi,140,0,ACSSF,9946,,,,,26,81,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430,2263,1822,355,0,0,0,19,67,1167,529,26,168,0,0,444,0,28243,1187,353,834
26081001600,14000US26081001600,"Census Tract 16, Kent County, Michigan","Census Tract 16, Kent County, Michigan",mi,140,0,ACSSF,9947,,,,,26,81,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143,3447,2764,312,30,64,0,0,277,2696,1486,0,41,0,0,1034,135,35456,2154,1161,993
26081001700,14000US26081001700,"Census Tract 17, Kent County, Michigan","Census Tract 17, Kent County, Michigan",mi,140,0,ACSSF,9948,,,,,26,81,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596,4470,4296,71,0,34,0,0,69,126,25,10,0,0,0,57,34,48665,2075,1660,415
26081001800,14000US26081001800,"Census Tract 18, Kent County, Michigan","Census Tract 18, Kent County, Michigan",mi,140,0,ACSSF,9949,,,,,26,81,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6356,6256,6015,163,50,7,0,0,21,100,89,0,0,0,0,11,0,49412,2950,2145,805
26081001900,14000US26081001900,"Census Tract 19, Kent County, Michigan","Census Tract 19, Kent County, Michigan",mi,140,0,ACSSF,9950,,,,,26,81,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121,3997,3354,258,15,205,0,39,126,1124,407,35,0,0,0,539,143,35691,1831,875,956
26081002000,14000US26081002000,"Census Tract 20, Kent County, Michigan","Census Tract 20, Kent County, Michigan",mi,140,0,ACSSF,9951,,,,,26,81,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,1880,1339,448,31,4,0,0,58,56,32,9,0,0,0,15,0,9569,1060,143,917
26081002100,14000US26081002100,"Census Tract 21, Kent County, Michigan","Census Tract 21, Kent County, Michigan",mi,140,0,ACSSF,9952,,,,,26,81,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2156,1868,260,12,0,0,0,16,39,39,0,0,0,0,0,0,17439,1589,158,1431
26081002200,14000US26081002200,"Census Tract 22, Kent County, Michigan","Census Tract 22, Kent County, Michigan",mi,140,0,ACSSF,9953,,,,,26,81,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028,4496,3238,843,37,0,0,0,378,532,119,100,0,0,0,313,0,33321,2100,899,1201
26081002300,14000US26081002300,"Census Tract 23, Kent County, Michigan","Census Tract 23, Kent County, Michigan",mi,140,0,ACSSF,9954,,,,,26,81,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963,3845,3528,137,9,63,0,0,108,118,110,0,0,0,8,0,0,54041,1637,1327,310
26081002400,14000US26081002400,"Census Tract 24, Kent County, Michigan","Census Tract 24, Kent County, Michigan",mi,140,0,ACSSF,9955,,,,,26,81,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201,2891,2757,60,0,15,0,10,49,310,204,0,0,0,0,86,20,47407,920,626,294
26081002500,14000US26081002500,"Census Tract 25, Kent County, Michigan","Census Tract 25, Kent County, Michigan",mi,140,0,ACSSF,9956,,,,,26,81,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4514,3995,2945,949,24,27,0,0,50,519,369,46,0,0,0,65,39,37899,2234,905,1329
26081002600,14000US26081002600,"Census Tract 26, Kent County, Michigan","Census Tract 26, Kent County, Michigan",mi,140,0,ACSSF,9957,,,,,26,81,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,944,388,538,0,0,0,10,8,2658,1125,43,14,0,0,1360,116,26930,953,456,497
26081002700,14000US26081002700,"Census Tract 27, Kent County, Michigan","Census Tract 27, Kent County, Michigan",mi,140,0,ACSSF,9958,,,,,26,81,,,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739,2864,2201,466,18,59,0,0,120,875,437,0,0,0,0,438,0,28214,1468,802,666
26081002800,14000US26081002800,"Census Tract 28, Kent County, Michigan","Census Tract 28, Kent County, Michigan",mi,140,0,ACSSF,9959,,,,,26,81,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1030,52,959,0,19,0,0,0,270,104,0,0,0,0,166,0,24844,510,130,380
26081002900,14000US26081002900,"Census Tract 29, Kent County, Michigan","Census Tract 29, Kent County, Michigan",mi,140,0,ACSSF,9960,,,,,26,81,,,,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408,1364,841,514,0,0,0,0,9,44,35,0,0,0,0,9,0,35571,624,280,344
26081003000,14000US26081003000,"Census Tract 30, Kent County, Michigan","Census Tract 30, Kent County, Michigan",mi,140,0,ACSSF,9961,,,,,26,81,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708,1567,715,796,0,0,0,0,56,141,120,0,0,0,0,0,21,27188,670,272,398
26081003100,14000US26081003100,"Census Tract 31, Kent County, Michigan","Census Tract 31, Kent County, Michigan",mi,140,0,ACSSF,9962,,,,,26,81,,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,1814,212,1587,0,0,0,0,15,1462,834,16,0,0,0,445,167,24918,983,546,437
26081003200,14000US26081003200,"Census Tract 32, Kent County, Michigan","Census Tract 32, Kent County, Michigan",mi,140,0,ACSSF,9963,,,,,26,81,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947,4337,362,3833,0,57,18,0,67,610,236,0,0,0,0,321,53,27620,1671,957,714
26081003300,14000US26081003300,"Census Tract 33, Kent County, Michigan","Census Tract 33, Kent County, Michigan",mi,140,0,ACSSF,9964,,,,,26,81,,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787,3723,2100,1359,0,134,0,0,130,64,11,0,0,0,0,53,0,40819,1490,1094,396
26081003400,14000US26081003400,"Census Tract 34, Kent County, Michigan","Census Tract 34, Kent County, Michigan",mi,140,0,ACSSF,9965,,,,,26,81,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,4759,3137,1253,8,170,0,47,144,252,26,105,0,0,0,51,70,57981,2094,1477,617
26081003500,14000US26081003500,"Census Tract 35, Kent County, Michigan","Census Tract 35, Kent County, Michigan",mi,140,0,ACSSF,9966,,,,,26,81,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5673,5263,1755,3161,0,22,183,70,72,410,222,33,0,0,0,76,79,31025,2153,1128,1025
26081003600,14000US26081003600,"Census Tract 36, Kent County, Michigan","Census Tract 36, Kent County, Michigan",mi,140,0,ACSSF,9967,,,,,26,81,,,,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1415,44,1366,2,0,0,0,3,583,243,8,37,0,0,270,25,24551,594,404,190
26081003700,14000US26081003700,"Census Tract 37, Kent County, Michigan","Census Tract 37, Kent County, Michigan",mi,140,0,ACSSF,9968,,,,,26,81,,,,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383,2888,532,2269,21,0,0,0,66,1495,664,45,0,29,0,717,40,37452,1344,978,366
26081003800,14000US26081003800,"Census Tract 38, Kent County, Michigan","Census Tract 38, Kent County, Michigan",mi,140,0,ACSSF,9969,,,,,26,81,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620,1293,596,562,0,135,0,0,0,3327,2060,139,0,0,0,1128,0,30500,1176,574,602
26081003900,14000US26081003900,"Census Tract 39, Kent County, Michigan","Census Tract 39, Kent County, Michigan",mi,140,0,ACSSF,9970,,,,,26,81,,,,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389,1182,608,479,0,11,0,11,73,2207,1163,20,0,0,0,930,94,31563,892,534,358
26081004000,14000US26081004000,"Census Tract 40, Kent County, Michigan","Census Tract 40, Kent County, Michigan",mi,140,0,ACSSF,9971,,,,,26,81,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320,1103,599,366,50,71,0,1,16,3217,1080,0,0,0,0,2137,0,31927,1068,675,393
26081004100,14000US26081004100,"Census Tract 41, Kent County, Michigan","Census Tract 41, Kent County, Michigan",mi,140,0,ACSSF,9972,,,,,26,81,,,,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4861,4156,3362,634,30,27,0,0,103,705,493,0,0,0,0,212,0,57206,1780,1557,223
26081004200,14000US26081004200,"Census Tract 42, Kent County, Michigan","Census Tract 42, Kent County, Michigan",mi,140,0,ACSSF,9973,,,,,26,81,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285,3778,2734,1005,0,0,0,0,39,507,277,0,0,0,0,179,51,52704,1695,1342,353
26081004300,14000US26081004300,"Census Tract 43, Kent County, Michigan","Census Tract 43, Kent County, Michigan",mi,140,0,ACSSF,9974,,,,,26,81,,,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,3978,3159,717,0,0,0,0,102,266,66,0,0,0,0,175,25,50490,1614,1162,452
26081004400,14000US26081004400,"Census Tract 44, Kent County, Michigan","Census Tract 44, Kent County, Michigan",mi,140,0,ACSSF,9975,,,,,26,81,,,,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7717,7637,6508,822,18,172,0,28,89,80,80,0,0,0,0,0,0,47593,2426,1664,762
26081004500,14000US26081004500,"Census Tract 45, Kent County, Michigan","Census Tract 45, Kent County, Michigan",mi,140,0,ACSSF,9976,,,,,26,81,,,,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7478,6964,4855,1408,52,344,0,39,266,514,230,0,0,0,0,182,102,53430,3033,1979,1054
26081004600,14000US26081004600,"Census Tract 46, Kent County, Michigan","Census Tract 46, Kent County, Michigan",mi,140,0,ACSSF,9977,,,,,26,81,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5651,4798,2527,1912,4,195,0,30,130,853,205,17,0,26,0,522,83,41566,2251,1240,1011
26081010101,14000US26081010101,"Census Tract 101.01, Kent County, Michigan","Census Tract 101.01, Kent County, Michigan",mi,140,0,ACSSF,9978,,,,,26,81,,,,10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6266,6215,6112,18,18,32,0,0,35,51,24,0,0,0,0,21,6,53790,2123,1944,179
