AggTypeName,AggValueCode,AggValueName,PropertyTypeName,DateYyyyMm,PriceTier1,PriceTier3,PriceTier5,HPISA,HPINorm2000,yyyymm,hpi
Nation,0,United States,All Property Types,200706,106916,251214,737440,260635,173.38617441982836,200706,260635
Nation,0,United States,All Property Types,200707,106566,250032,735033,259471,172.65767151553081,200707,259471
Nation,0,United States,All Property Types,200708,105767,248122,730724,257941,171.41519956935255,200708,257941
Nation,0,United States,All Property Types,200709,104918,245818,723840,256152,169.88297836775186,200709,256152
Nation,0,United States,All Property Types,200710,103622,243049,717040,254192,167.99571893267401,200710,254192
Nation,0,United States,All Property Types,200711,102510,240296,709872,252345,166.14257587943604,200711,252345
Nation,0,United States,All Property Types,200712,101431,237878,704392,250821,164.53897015101722,200712,250821
Nation,0,United States,All Property Types,200801,100504,235724,698504,249183,163.08034372728372,200801,249183
Nation,0,United States,All Property Types,200802,99752,234144,694833,247364,161.95358363250179,200802,247364
Nation,0,United States,All Property Types,200803,99455,233171,692977,245467,161.34249577023738,200803,245467
Nation,0,United States,All Property Types,200804,99124,232305,690537,243670,160.768053775493,200804,243670
Nation,0,United States,All Property Types,200805,98979,231642,689812,241962,160.41962805835763,200805,241962
Nation,0,United States,All Property Types,200806,98628,230843,688258,240308,159.88445251842262,200806,240308
Nation,0,United States,All Property Types,200807,97863,229151,683804,238535,158.70574441375942,200807,238535
Nation,0,United States,All Property Types,200808,96758,227129,678203,236688,157.24363445071819,200808,236688
Nation,0,United States,All Property Types,200809,95602,225034,671463,234748,155.71849576213802,200809,234748
Nation,0,United States,All Property Types,200810,93743,221659,661420,231843,153.24671133778745,200810,231843
Nation,0,United States,All Property Types,200811,91948,218334,651235,228917,150.82207330036937,200811,228917
Nation,0,United States,All Property Types,200812,90051,214846,640511,226101,148.27436595075753,200812,226101
Nation,0,United States,All Property Types,200901,88487,211779,630800,223504,146.08128602155807,200901,223504
Nation,0,United States,All Property Types,200902,87513,209965,624014,221275,144.71105219114062,200902,221275
Nation,0,United States,All Property Types,200903,87192,209222,620123,219444,144.13478048529686,200903,219444
Nation,0,United States,All Property Types,200904,86977,208733,617260,218032,143.78290677035318,200904,218032
Nation,0,United States,All Property Types,200905,87243,209264,618384,217454,144.1560879940196,200905,217454
Nation,0,United States,All Property Types,200906,87439,209895,619982,217271,144.57435164970744,200906,217271
Nation,0,United States,All Property Types,200907,87307,209702,619286,217149,144.43034211678381,200907,217149
Nation,0,United States,All Property Types,200908,86987,209035,616575,216856,143.94699832365251,200908,216856
Nation,0,United States,All Property Types,200909,86814,208646,615203,216906,143.69777917790594,200909,216906
Nation,0,United States,All Property Types,200910,86583,208364,614126,217134,143.47238683810383,200910,217134
Nation,0,United States,All Property Types,200911,86295,207948,612760,217148,143.16403936111374,200911,217148
Nation,0,United States,All Property Types,200912,85286,206026,608440,216272,141.82400943575922,200912,216272
Nation,0,United States,All Property Types,201001,84442,204404,604921,215451,140.71562926890741,201001,215451
Nation,0,United States,All Property Types,201002,84299,204369,605467,215119,140.64532767018306,201002,215119
Nation,0,United States,All Property Types,201003,84683,205239,608820,214969,141.25707915006686,201003,214969
Nation,0,United States,All Property Types,201004,84933,205959,610625,214663,141.72976878170053,201004,214663
Nation,0,United States,All Property Types,201005,85028,206172,612617,213899,141.94416578328898,201005,213899
Nation,0,United States,All Property Types,201006,84624,205562,612246,212558,141.52500815060142,201006,212558
Nation,0,United States,All Property Types,201007,83691,203750,608017,210909,140.24378072779388,201007,210909
Nation,0,United States,All Property Types,201008,82818,202145,603862,209630,139.09879204408278,201008,209630
Nation,0,United States,All Property Types,201009,81943,200509,599232,208449,137.93565557221945,201009,208449
Nation,0,United States,All Property Types,201010,81268,199260,596477,207681,137.08469134270885,201010,207681
Nation,0,United States,All Property Types,201011,80707,198215,594469,207014,136.38041155977825,201011,207014
Nation,0,United States,All Property Types,201012,79850,196607,591610,206348,135.2753497822107,201012,206348
Nation,0,United States,All Property Types,201101,79044,195084,588943,205572,134.22954108870258,201101,205572
Nation,0,United States,All Property Types,201102,78690,194523,589374,204769,133.85614051041404,201102,204769
Nation,0,United States,All Property Types,201103,78831,194689,591612,204014,134.04967786213143,201103,204014
Nation,0,United States,All Property Types,201104,78927,195016,593374,203364,134.28562173502993,201104,203364
Nation,0,United States,All Property Types,201105,79073,195250,595148,202738,134.52146773842702,201105,202738
Nation,0,United States,All Property Types,201106,79157,195492,596312,202311,134.71956441317687,201106,202311
Nation,0,United States,All Property Types,201107,78887,194746,594725,201823,134.24912824134321,201107,201823
Nation,0,United States,All Property Types,201108,78510,193920,591891,201389,133.6608430645957,201108,201389
Nation,0,United States,All Property Types,201109,78019,192996,587621,200922,132.91950786386323,201109,200922
Nation,0,United States,All Property Types,201110,77518,192146,584739,200492,132.25668004687026,201110,200492
Nation,0,United States,All Property Types,201111,77213,191714,583019,200338,131.88813869263504,201111,200338
Nation,0,United States,All Property Types,201112,76732,190733,580480,200283,131.2145607606729,201112,200283
Nation,0,United States,All Property Types,201201,76383,190042,578519,200309,130.70873760638949,201201,200309
Nation,0,United States,All Property Types,201202,76753,190815,581531,200908,131.28240198087929,201202,200908
Nation,0,United States,All Property Types,201203,77683,192550,587404,201756,132.56074960900423,201203,201756
Nation,0,United States,All Property Types,201204,78513,194479,593085,202703,133.87835435185193,201204,202703
Nation,0,United States,All Property Types,201205,79368,196175,598787,203597,135.12500932704413,201205,203597
Nation,0,United States,All Property Types,201206,80088,197741,603317,204520,136.2254651514842,201206,204520
Nation,0,United States,All Property Types,201207,80400,198428,605092,205436,136.7189936414423,201207,205436
Nation,0,United States,All Property Types,201208,80474,198771,605272,206274,136.93442948407159,201208,206274
Nation,0,United States,All Property Types,201209,80524,198964,604808,207162,137.02704970489711,201209,207162
Nation,0,United States,All Property Types,201210,80679,199478,606123,208232,137.33737157463159,201210,208232
Nation,0,United States,All Property Types,201211,80922,200296,608343,209464,137.84242120056561,201211,209464
Nation,0,United States,All Property Types,201212,80851,200433,608889,210537,137.88712375167418,201212,210537
Nation,0,United States,All Property Types,201301,81002,201236,612228,212020,138.37651046640892,201301,212020
Nation,0,United States,All Property Types,201302,81617,202786,618326,213444,139.48189550841414,201302,213444
Nation,0,United States,All Property Types,201303,82816,205356,626333,215034,141.29722940306812,201303,215034
Nation,0,United States,All Property Types,201304,83879,208332,635076,216865,143.24639175388396,201304,216865
Nation,0,United States,All Property Types,201305,85154,211167,643481,218759,145.21953398102539,201305,218759
Nation,0,United States,All Property Types,201306,86239,213604,650569,220558,146.94240615790449,201306,220558
Nation,0,United States,All Property Types,201307,86834,215108,654183,222195,147.93241824931127,201307,222195
Nation,0,United States,All Property Types,201308,87106,215855,655182,223444,148.3848447490733,201308,223444
Nation,0,United States,All Property Types,201309,87252,216089,654917,224498,148.51735800673262,201309,224498
Nation,0,United States,All Property Types,201310,87344,216342,655649,225429,148.68685272981651,201310,225429
Nation,0,United States,All Property Types,201311,87421,216418,656078,226181,148.77195637542422,201311,226181
Nation,0,United States,All Property Types,201312,87412,216289,656781,227149,148.77763168342329,201312,227149
Nation,0,United States,All Property Types,201401,87266,216290,659072,227963,148.79309799654982,201401,227963
Nation,0,United States,All Property Types,201402,87756,217464,664063,228917,149.6235361246128,201402,228917
Nation,0,United States,All Property Types,201403,88798,219477,671110,229858,151.10468612750981,201403,229858
Nation,0,United States,All Property Types,201404,89638,221466,676842,230749,152.45343718591883,201404,230749
Nation,0,United States,All Property Types,201405,90720,223388,681581,231635,153.78415887298581,201405,231635
Nation,0,United States,All Property Types,201406,91622,225050,685354,232584,154.94611400924796,201406,232584
Nation,0,United States,All Property Types,201407,91951,225547,685587,233264,155.2697682336771,201407,233264
Nation,0,United States,All Property Types,201408,92066,225744,685250,233989,155.37567924362787,201408,233989
Nation,0,United States,All Property Types,201409,92045,225546,683555,234654,155.21454541350516,201409,234654
Nation,0,United States,All Property Types,201410,92149,225636,683206,235434,155.26118001737518,201410,235434
Nation,0,United States,All Property Types,201411,92171,225695,683270,236164,155.30190422223797,201411,236164
Nation,0,United States,All Property Types,201412,91983,225592,683081,237007,155.22609172473375,201412,237007
Nation,0,United States,All Property Types,201501,91865,225697,685093,237932,155.31804877201114,201501,237932
Nation,0,United States,All Property Types,201502,92321,226907,690031,238890,156.1566058490483,201502,238890
Nation,0,United States,All Property Types,201503,93598,229355,698467,240212,157.97036144516156,201503,240212
Nation,0,United States,All Property Types,201504,94673,231780,705005,241527,159.62134026932796,201504,241527
Nation,0,United States,All Property Types,201505,95974,234024,711059,242826,161.24697191046255,201505,242826
Nation,0,United States,All Property Types,201506,96899,235805,714423,243875,162.4324704723258,201506,243875
Nation,0,United States,All Property Types,201507,97401,236717,715476,244938,163.02078832443871,201507,244938
Nation,0,United States,All Property Types,201508,97620,237241,714904,245941,163.3028969622662,201508,245941
Nation,0,United States,All Property Types,201509,97646,237198,713548,246795,163.23967966354215,201509,246795
Nation,0,United States,All Property Types,201510,97642,237113,712052,247496,163.17866549298554,201510,247496
Nation,0,United States,All Property Types,201511,97792,237380,711881,248458,163.36037431529428,201511,248458
Nation,0,United States,All Property Types,201512,97747,237431,711518,249453,163.37034534555426,201512,249453
Nation,0,United States,All Property Types,201601,97770,237714,712604,250501,163.53043248849755,201601,250501
Nation,0,United States,All Property Types,201602,98349,239151,716522,251515,164.46523587985064,201602,251515
Nation,0,United States,All Property Types,201603,99686,241630,722987,252705,166.24417075570545,201603,252705
Nation,0,United States,All Property Types,201604,100914,244129,727915,254028,167.91354966151403,201604,254028
Nation,0,United States,All Property Types,201605,102432,246570,732827,255507,169.66326887926112,201605,255507
Nation,0,United States,All Property Types,201606,103671,248655,735048,256817,171.02640890494558,201606,256817
Nation,0,United States,All Property Types,201607,104350,249655,735255,258018,171.70413838141309,201607,258018
Nation,0,United States,All Property Types,201608,104636,249999,733937,258973,171.920588216141,201608,258973
Nation,0,United States,All Property Types,201609,104847,250044,731778,259972,171.93009794161253,201609,259972
Nation,0,United States,All Property Types,201610,105087,250205,731360,260967,172.08002757704955,201610,260967
Nation,0,United States,All Property Types,201611,105341,250550,731355,262077,172.31058995630383,201611,262077
Nation,0,United States,All Property Types,201612,105384,250581,731358,263184,172.35595050461791,201612,263184
Nation,0,United States,All Property Types,201701,105415,250954,732393,264318,172.5292851068441,201701,264318
Nation,0,United States,All Property Types,201702,106305,252949,737980,265777,173.86139027853687,201702,265777
Nation,0,United States,All Property Types,201703,107931,256013,746765,267499,176.07210615123029,201703,267499
Nation,0,United States,All Property Types,201704,109430,258812,753192,269219,178.02564572458121,201704,269219
Nation,0,United States,All Property Types,201705,111085,261320,759250,270895,179.85483477007469,201705,270895
Nation,0,United States,All Property Types,201706,112499,263570,763470,272449,181.38875066864094,201706,272449
Nation,0,United States,All Property Types,201707,113253,264463,763733,273648,182.0391295531642,201707,273648
Nation,0,United States,All Property Types,201708,113607,264902,763681,274790,182.39067358195493,201708,274790
Nation,0,United States,All Property Types,201709,113753,264855,762481,275800,182.3776284509197,201709,275800
Nation,0,United States,All Property Types,201710,114093,265143,763272,276964,182.67441838446757,201710,276964
Nation,0,United States,All Property Types,201711,114409,265633,764355,278366,183.02736379677933,201711,278366
Nation,0,United States,All Property Types,201712,114419,265893,765152,279685,183.16967611963773,201712,279685
Nation,0,United States,All Property Types,201801,114513,266558,767753,281170,183.56856451543001,201801,281170
Nation,0,United States,All Property Types,201802,115542,268892,775340,282870,185.17794493727862,201802,282870
Nation,0,United States,All Property Types,201803,117257,272052,784171,284668,187.49035258154382,201803,284668
Nation,0,United States,All Property Types,201804,118811,275086,790904,286608,189.58847778278425,201804,286608
Nation,0,United States,All Property Types,201805,120512,277490,795936,288356,191.37816961226213,201805,288356
Nation,0,United States,All Property Types,201806,121814,279172,797533,289452,192.5781022892964,201806,289452
Nation,0,United States,All Property Types,201807,122465,279595,796061,290169,192.93086236424094,201807,290169
Nation,0,United States,All Property Types,201808,122843,279672,794255,290855,193.00576213507259,201808,290855
Nation,0,United States,All Property Types,201809,123021,279227,790060,291335,192.67234127321632,201809,291335
Nation,0,United States,All Property Types,201810,123298,279061,787118,291788,192.56487945438761,201810,291788
Nation,0,United States,All Property Types,201811,123214,278354,782508,292069,192.055940592208,201811,292069
Nation,0,United States,All Property Types,201812,123033,277803,779058,292528,191.62782682498516,201812,292528
Nation,0,United States,All Property Types,201901,122914,277741,778600,293277,191.54706810980693,201901,293277
Nation,0,United States,All Property Types,201902,123900,279814,784019,294514,192.95735920558513,201902,294514
Nation,0,United States,All Property Types,201903,125660,282856,792521,296148,195.18887489109983,201903,296148
Nation,0,United States,All Property Types,201904,127268,285538,798170,297957,197.08706115922107,201904,297957
Nation,0,United States,All Property Types,201905,128983,287940,802574,299942,198.82292436295052,201905,299942
Nation,0,United States,All Property Types,201906,130449,289718,804281,301182,200.12850157531395,201906,301182
Nation,0,United States,All Property Types,201907,131090,290386,803173,301910,200.59148379716598,201907,301910
Nation,0,United States,All Property Types,201908,131165,290405,800300,302309,200.50235829394154,201908,302309
Nation,0,United States,All Property Types,201909,131353,290213,797825,302990,200.37677007776847,201909,302990
Nation,0,United States,All Property Types,201910,131676,290628,797632,303913,200.66151143215043,201910,303913
Nation,0,United States,All Property Types,201911,131761,290525,795740,304857,200.54175223701463,201911,304857
Nation,0,United States,All Property Types,201912,132033,290859,795744,306193,200.73022349089956,201912,306193
Nation,0,United States,All Property Types,202001,132238,291461,797966,307604,201.11421855503659,202001,307604
Nation,0,United States,All Property Types,202002,133632,294478,806877,309691,203.18509623002595,202002,309691
Nation,0,United States,All Property Types,202003,135690,297893,815403,311704,205.65606573080916,202003,311704
Nation,0,United States,All Property Types,202004,137199,299789,817068,313035,207.05409590410412,202004,313035
Nation,0,United States,All Property Types,202005,138216,300392,816994,313954,207.65386567306066,202005,313954
Nation,0,United States,All Property Types,202006,140177,303748,824306,316759,210.03270826474386,202006,316759
Nation,0,United States,All Property Types,202007,142251,307771,833512,320664,212.79689093836126,202007,320664
Nation,0,United States,All Property Types,202008,144052,311521,843394,324877,215.41063398121355,202008,324877
Nation,0,United States,All Property Types,202009,145588,314649,852105,328904,217.58617921005791,202009,328904
Nation,0,United States,All Property Types,202010,147090,318001,860645,332723,219.8423928288708,202010,332723
Nation,0,United States,All Property Types,202011,147899,320059,865223,335972,221.18851847770364,202011,335972
Nation,0,United States,All Property Types,202012,148485,322010,870235,339025,222.45143282770172,202012,339025
Nation,0,United States,All Property Types,202101,149026,324484,877910,342192,224.03797738005218,202101,342192
Nation,0,United States,All Property Types,202102,150408,328431,890558,345136,226.68059559178002,202102,345136
