Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003
26091061700,14000US26091061700,"Census Tract 617, Lenawee County, Michigan","Census Tract 617, Lenawee County, Michigan",mi,140,0,ACSSF,4737,,,,,26,91,,,,61700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9758,8965,7476,1012,71,0,0,0,406,793,408,52,0,0,0,188,145,42409,2829,2252,577
26091061800,14000US26091061800,"Census Tract 618, Lenawee County, Michigan","Census Tract 618, Lenawee County, Michigan",mi,140,0,ACSSF,4738,,,,,26,91,,,,61800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3877,3684,3598,22,0,0,0,0,64,193,149,0,0,0,0,9,35,43325,1487,1126,361
26091061900,14000US26091061900,"Census Tract 619, Lenawee County, Michigan","Census Tract 619, Lenawee County, Michigan",mi,140,0,ACSSF,4739,,,,,26,91,,,,61900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4550,4366,4252,40,19,4,0,0,51,184,128,4,13,0,0,39,0,45302,1751,1378,373
26091062000,14000US26091062000,"Census Tract 620, Lenawee County, Michigan","Census Tract 620, Lenawee County, Michigan",mi,140,0,ACSSF,4740,,,,,26,91,,,,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2904,2767,2649,9,19,0,0,0,90,137,44,0,0,0,0,32,61,51300,1070,898,172
26091062100,14000US26091062100,"Census Tract 621, Lenawee County, Michigan","Census Tract 621, Lenawee County, Michigan",mi,140,0,ACSSF,4741,,,,,26,91,,,,62100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285,4111,4062,0,0,0,0,0,49,174,113,0,0,0,0,20,41,60185,1632,1384,248
26091062200,14000US26091062200,"Census Tract 622, Lenawee County, Michigan","Census Tract 622, Lenawee County, Michigan",mi,140,0,ACSSF,4742,,,,,26,91,,,,62200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556,2428,2302,0,0,16,0,100,10,128,42,0,0,0,0,86,0,48569,1083,844,239
26091062300,14000US26091062300,"Census Tract 623, Lenawee County, Michigan","Census Tract 623, Lenawee County, Michigan",mi,140,0,ACSSF,4743,,,,,26,91,,,,62300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,5033,4938,13,12,29,0,7,34,115,65,0,0,0,0,50,0,59250,2167,1730,437
26091062400,14000US26091062400,"Census Tract 624, Lenawee County, Michigan","Census Tract 624, Lenawee County, Michigan",mi,140,0,ACSSF,4744,,,,,26,91,,,,62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4743,4610,4428,48,0,48,0,0,86,133,109,0,0,0,0,5,19,54859,1937,1603,334
26093710100,14000US26093710100,"Census Tract 7101, Livingston County, Michigan","Census Tract 7101, Livingston County, Michigan",mi,140,0,ACSSF,4745,,,,,26,93,,,,710100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,2455,2368,24,7,33,0,0,23,34,34,0,0,0,0,0,0,87000,842,826,16
26093710300,14000US26093710300,"Census Tract 7103, Livingston County, Michigan","Census Tract 7103, Livingston County, Michigan",mi,140,0,ACSSF,4746,,,,,26,93,,,,710300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4010,3949,3781,0,0,0,0,0,168,61,37,0,0,0,0,0,24,71786,1288,970,318
26093710500,14000US26093710500,"Census Tract 7105, Livingston County, Michigan","Census Tract 7105, Livingston County, Michigan",mi,140,0,ACSSF,4747,,,,,26,93,,,,710500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809,1793,1643,0,0,150,0,0,0,16,5,0,0,11,0,0,0,78947,656,617,39
26093710700,14000US26093710700,"Census Tract 7107, Livingston County, Michigan","Census Tract 7107, Livingston County, Michigan",mi,140,0,ACSSF,4748,,,,,26,93,,,,710700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,1829,1822,0,0,0,0,0,7,6,0,0,0,0,0,6,0,82273,630,608,22
26093711000,14000US26093711000,"Census Tract 7110, Livingston County, Michigan","Census Tract 7110, Livingston County, Michigan",mi,140,0,ACSSF,4749,,,,,26,93,,,,711000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4227,4198,3941,18,18,54,0,0,167,29,24,0,0,0,5,0,0,74444,1522,1441,81
26093712101,14000US26093712101,"Census Tract 7121.01, Livingston County, Michigan","Census Tract 7121.01, Livingston County, Michigan",mi,140,0,ACSSF,4750,,,,,26,93,,,,712101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,2774,2621,1,0,65,0,0,87,24,19,0,0,5,0,0,0,74426,1112,894,218
26093712102,14000US26093712102,"Census Tract 7121.02, Livingston County, Michigan","Census Tract 7121.02, Livingston County, Michigan",mi,140,0,ACSSF,4751,,,,,26,93,,,,712102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552,2479,2414,0,0,0,0,0,65,73,0,0,19,0,0,0,54,86633,860,804,56
26093712601,14000US26093712601,"Census Tract 7126.01, Livingston County, Michigan","Census Tract 7126.01, Livingston County, Michigan",mi,140,0,ACSSF,4752,,,,,26,93,,,,712601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571,3571,3455,26,11,0,0,0,79,0,0,0,0,0,0,0,0,74135,1299,1247,52
26093712602,14000US26093712602,"Census Tract 7126.02, Livingston County, Michigan","Census Tract 7126.02, Livingston County, Michigan",mi,140,0,ACSSF,4753,,,,,26,93,,,,712602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3190,3021,2943,39,1,22,0,0,16,169,110,0,0,0,0,3,56,103059,993,899,94
26093713100,14000US26093713100,"Census Tract 7131, Livingston County, Michigan","Census Tract 7131, Livingston County, Michigan",mi,140,0,ACSSF,4754,,,,,26,93,,,,713100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484,4442,4368,0,0,11,0,0,63,42,30,0,0,0,0,2,10,82835,1613,1518,95
26093713300,14000US26093713300,"Census Tract 7133, Livingston County, Michigan","Census Tract 7133, Livingston County, Michigan",mi,140,0,ACSSF,4755,,,,,26,93,,,,713300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,1569,1502,46,0,13,0,0,8,11,3,0,0,0,0,5,3,84265,590,501,89
26093713500,14000US26093713500,"Census Tract 7135, Livingston County, Michigan","Census Tract 7135, Livingston County, Michigan",mi,140,0,ACSSF,4756,,,,,26,93,,,,713500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914,3814,3729,0,26,0,0,0,59,100,94,0,0,0,0,6,0,70670,1315,1110,205
26093713700,14000US26093713700,"Census Tract 7137, Livingston County, Michigan","Census Tract 7137, Livingston County, Michigan",mi,140,0,ACSSF,4757,,,,,26,93,,,,713700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4861,4793,4674,0,0,49,0,19,51,68,68,0,0,0,0,0,0,88125,1544,1119,425
26093720100,14000US26093720100,"Census Tract 7201, Livingston County, Michigan","Census Tract 7201, Livingston County, Michigan",mi,140,0,ACSSF,4758,,,,,26,93,,,,720100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3584,3433,3270,8,24,69,0,0,62,151,133,0,18,0,0,0,0,66625,1105,987,118
26093721100,14000US26093721100,"Census Tract 7211, Livingston County, Michigan","Census Tract 7211, Livingston County, Michigan",mi,140,0,ACSSF,4759,,,,,26,93,,,,721100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,3373,3281,19,6,51,0,0,16,3,1,0,0,0,0,2,0,66949,1245,1160,85
26093722100,14000US26093722100,"Census Tract 7221, Livingston County, Michigan","Census Tract 7221, Livingston County, Michigan",mi,140,0,ACSSF,4760,,,,,26,93,,,,722100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2973,2950,2949,1,0,0,0,0,0,23,23,0,0,0,0,0,0,72583,1103,1000,103
26093722300,14000US26093722300,"Census Tract 7223, Livingston County, Michigan","Census Tract 7223, Livingston County, Michigan",mi,140,0,ACSSF,4761,,,,,26,93,,,,722300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929,2778,2761,0,0,0,0,0,17,151,148,0,0,0,0,3,0,44278,1186,720,466
26093722500,14000US26093722500,"Census Tract 7225, Livingston County, Michigan","Census Tract 7225, Livingston County, Michigan",mi,140,0,ACSSF,4762,,,,,26,93,,,,722500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,2133,2076,12,15,19,0,0,11,81,81,0,0,0,0,0,0,66806,700,634,66
26093724001,14000US26093724001,"Census Tract 7240.01, Livingston County, Michigan","Census Tract 7240.01, Livingston County, Michigan",mi,140,0,ACSSF,4763,,,,,26,93,,,,724001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,2041,2018,5,0,18,0,0,0,34,34,0,0,0,0,0,0,53750,778,642,136
26093724002,14000US26093724002,"Census Tract 7240.02, Livingston County, Michigan","Census Tract 7240.02, Livingston County, Michigan",mi,140,0,ACSSF,4764,,,,,26,93,,,,724002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487,2487,2324,0,53,0,0,0,110,0,0,0,0,0,0,0,0,68125,968,894,74
26093724003,14000US26093724003,"Census Tract 7240.03, Livingston County, Michigan","Census Tract 7240.03, Livingston County, Michigan",mi,140,0,ACSSF,4765,,,,,26,93,,,,724003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,2159,2124,1,9,17,0,0,8,60,57,0,0,0,0,0,3,68816,862,755,107
26093725000,14000US26093725000,"Census Tract 7250, Livingston County, Michigan","Census Tract 7250, Livingston County, Michigan",mi,140,0,ACSSF,4766,,,,,26,93,,,,725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020,4884,4709,0,0,59,0,0,116,136,136,0,0,0,0,0,0,44480,2461,1279,1182
26093725100,14000US26093725100,"Census Tract 7251, Livingston County, Michigan","Census Tract 7251, Livingston County, Michigan",mi,140,0,ACSSF,4767,,,,,26,93,,,,725100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488,4259,3878,93,56,117,0,5,110,229,137,0,0,0,0,92,0,41902,1552,836,716
26093730101,14000US26093730101,"Census Tract 7301.01, Livingston County, Michigan","Census Tract 7301.01, Livingston County, Michigan",mi,140,0,ACSSF,4768,,,,,26,93,,,,730101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2472,2461,0,0,1,0,0,10,178,168,0,0,0,0,0,10,81591,896,852,44
26093730102,14000US26093730102,"Census Tract 7301.02, Livingston County, Michigan","Census Tract 7301.02, Livingston County, Michigan",mi,140,0,ACSSF,4769,,,,,26,93,,,,730102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907,3844,3818,2,0,24,0,0,0,63,63,0,0,0,0,0,0,84861,1283,1172,111
26093730600,14000US26093730600,"Census Tract 7306, Livingston County, Michigan","Census Tract 7306, Livingston County, Michigan",mi,140,0,ACSSF,4770,,,,,26,93,,,,730600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,3572,3458,25,0,0,0,0,89,46,17,0,0,0,0,29,0,69826,1273,1211,62
26093731100,14000US26093731100,"Census Tract 7311, Livingston County, Michigan","Census Tract 7311, Livingston County, Michigan",mi,140,0,ACSSF,4771,,,,,26,93,,,,731100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842,3747,3712,15,0,0,0,0,20,95,74,0,0,0,0,21,0,83421,1268,1205,63
26093732100,14000US26093732100,"Census Tract 7321, Livingston County, Michigan","Census Tract 7321, Livingston County, Michigan",mi,140,0,ACSSF,4772,,,,,26,93,,,,732100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,3356,3281,3,0,0,4,0,68,51,28,0,0,0,0,7,16,58750,1327,1218,109
26093733100,14000US26093733100,"Census Tract 7331, Livingston County, Michigan","Census Tract 7331, Livingston County, Michigan",mi,140,0,ACSSF,4773,,,,,26,93,,,,733100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1947,1821,31,0,12,0,68,15,48,48,0,0,0,0,0,0,76513,722,606,116
26093733601,14000US26093733601,"Census Tract 7336.01, Livingston County, Michigan","Census Tract 7336.01, Livingston County, Michigan",mi,140,0,ACSSF,4774,,,,,26,93,,,,733601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612,2550,2517,1,18,0,0,0,14,62,8,0,0,0,0,0,54,73333,1072,934,138
26093733602,14000US26093733602,"Census Tract 7336.02, Livingston County, Michigan","Census Tract 7336.02, Livingston County, Michigan",mi,140,0,ACSSF,4775,,,,,26,93,,,,733602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739,3653,3574,0,0,6,0,0,73,86,77,0,0,0,0,3,6,60488,1380,1044,336
26093740200,14000US26093740200,"Census Tract 7402, Livingston County, Michigan","Census Tract 7402, Livingston County, Michigan",mi,140,0,ACSSF,4776,,,,,26,93,,,,740200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,3458,3328,41,0,29,0,10,50,160,116,0,0,0,0,0,44,106169,1145,1129,16
26093740300,14000US26093740300,"Census Tract 7403, Livingston County, Michigan","Census Tract 7403, Livingston County, Michigan",mi,140,0,ACSSF,4777,,,,,26,93,,,,740300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,1798,1764,19,0,0,0,0,15,0,0,0,0,0,0,0,0,86250,666,649,17
26093740500,14000US26093740500,"Census Tract 7405, Livingston County, Michigan","Census Tract 7405, Livingston County, Michigan",mi,140,0,ACSSF,4778,,,,,26,93,,,,740500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267,2262,2223,0,0,23,0,0,16,5,5,0,0,0,0,0,0,95517,870,772,98
26093740600,14000US26093740600,"Census Tract 7406, Livingston County, Michigan","Census Tract 7406, Livingston County, Michigan",mi,140,0,ACSSF,4779,,,,,26,93,,,,740600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084,3073,3052,2,10,0,0,0,9,11,11,0,0,0,0,0,0,97500,988,964,24
26093740700,14000US26093740700,"Census Tract 7407, Livingston County, Michigan","Census Tract 7407, Livingston County, Michigan",mi,140,0,ACSSF,4780,,,,,26,93,,,,740700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467,2451,2383,23,5,20,0,0,20,16,4,0,0,0,0,3,9,98712,904,861,43
26093740800,14000US26093740800,"Census Tract 7408, Livingston County, Michigan","Census Tract 7408, Livingston County, Michigan",mi,140,0,ACSSF,4781,,,,,26,93,,,,740800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742,2707,2488,0,0,109,0,0,110,35,35,0,0,0,0,0,0,90347,1015,932,83
26093740900,14000US26093740900,"Census Tract 7409, Livingston County, Michigan","Census Tract 7409, Livingston County, Michigan",mi,140,0,ACSSF,4782,,,,,26,93,,,,740900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,1926,1871,1,7,26,0,0,21,31,4,0,0,0,0,12,15,79213,695,629,66
26093741100,14000US26093741100,"Census Tract 7411, Livingston County, Michigan","Census Tract 7411, Livingston County, Michigan",mi,140,0,ACSSF,4783,,,,,26,93,,,,741100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318,2218,2202,16,0,0,0,0,0,100,91,0,0,0,0,9,0,42945,1264,463,801
26093741601,14000US26093741601,"Census Tract 7416.01, Livingston County, Michigan","Census Tract 7416.01, Livingston County, Michigan",mi,140,0,ACSSF,4784,,,,,26,93,,,,741601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,1800,1777,21,0,0,0,0,2,5,0,0,0,0,0,5,0,45565,980,435,545
26093741602,14000US26093741602,"Census Tract 7416.02, Livingston County, Michigan","Census Tract 7416.02, Livingston County, Michigan",mi,140,0,ACSSF,4785,,,,,26,93,,,,741602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,3409,3324,0,0,76,0,0,9,30,29,0,0,0,0,1,0,81121,1501,1414,87
26093742201,14000US26093742201,"Census Tract 7422.01, Livingston County, Michigan","Census Tract 7422.01, Livingston County, Michigan",mi,140,0,ACSSF,4786,,,,,26,93,,,,742201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143,3124,3087,0,0,27,0,0,10,19,19,0,0,0,0,0,0,54625,1247,1086,161
26093742202,14000US26093742202,"Census Tract 7422.02, Livingston County, Michigan","Census Tract 7422.02, Livingston County, Michigan",mi,140,0,ACSSF,4787,,,,,26,93,,,,742202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,1918,1889,23,0,6,0,0,0,49,27,15,0,0,0,7,0,47331,913,899,14
26093742401,14000US26093742401,"Census Tract 7424.01, Livingston County, Michigan","Census Tract 7424.01, Livingston County, Michigan",mi,140,0,ACSSF,4788,,,,,26,93,,,,742401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,896,744,19,10,31,28,0,64,116,106,0,0,0,0,10,0,34808,462,89,373
26093742402,14000US26093742402,"Census Tract 7424.02, Livingston County, Michigan","Census Tract 7424.02, Livingston County, Michigan",mi,140,0,ACSSF,4789,,,,,26,93,,,,742402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4198,4143,3978,97,0,12,47,0,9,55,50,0,0,5,0,0,0,71109,1723,1100,623
26093742500,14000US26093742500,"Census Tract 7425, Livingston County, Michigan","Census Tract 7425, Livingston County, Michigan",mi,140,0,ACSSF,4790,,,,,26,93,,,,742500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316,2309,2309,0,0,0,0,0,0,7,7,0,0,0,0,0,0,78929,768,684,84
26093742700,14000US26093742700,"Census Tract 7427, Livingston County, Michigan","Census Tract 7427, Livingston County, Michigan",mi,140,0,ACSSF,4791,,,,,26,93,,,,742700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,3561,3510,12,0,30,0,0,9,111,79,0,0,0,9,0,23,94625,1446,1379,67
26093742900,14000US26093742900,"Census Tract 7429, Livingston County, Michigan","Census Tract 7429, Livingston County, Michigan",mi,140,0,ACSSF,4792,,,,,26,93,,,,742900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736,3525,3459,15,29,22,0,0,0,211,204,0,0,0,0,0,7,117031,1319,1286,33
26093743300,14000US26093743300,"Census Tract 7433, Livingston County, Michigan","Census Tract 7433, Livingston County, Michigan",mi,140,0,ACSSF,4793,,,,,26,93,,,,743300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541,2474,2445,0,0,9,0,0,20,67,67,0,0,0,0,0,0,98056,914,875,39
26093743400,14000US26093743400,"Census Tract 7434, Livingston County, Michigan","Census Tract 7434, Livingston County, Michigan",mi,140,0,ACSSF,4794,,,,,26,93,,,,743400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,3667,3563,0,0,39,0,0,65,108,108,0,0,0,0,0,0,88125,1350,1276,74
26093743500,14000US26093743500,"Census Tract 7435, Livingston County, Michigan","Census Tract 7435, Livingston County, Michigan",mi,140,0,ACSSF,4795,,,,,26,93,,,,743500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,1931,1925,0,0,0,0,6,0,43,19,0,0,0,0,3,21,89545,686,631,55
26093743600,14000US26093743600,"Census Tract 7436, Livingston County, Michigan","Census Tract 7436, Livingston County, Michigan",mi,140,0,ACSSF,4796,,,,,26,93,,,,743600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804,2737,2619,6,0,0,0,0,112,67,59,0,0,0,0,0,8,71123,1081,975,106
26093743700,14000US26093743700,"Census Tract 7437, Livingston County, Michigan","Census Tract 7437, Livingston County, Michigan",mi,140,0,ACSSF,4797,,,,,26,93,,,,743700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714,2702,2662,0,0,0,0,0,40,12,7,0,0,0,0,5,0,50000,1076,926,150
26093743800,14000US26093743800,"Census Tract 7438, Livingston County, Michigan","Census Tract 7438, Livingston County, Michigan",mi,140,0,ACSSF,4798,,,,,26,93,,,,743800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879,3859,3702,0,0,43,0,0,114,20,20,0,0,0,0,0,0,81920,1558,1474,84
26093743900,14000US26093743900,"Census Tract 7439, Livingston County, Michigan","Census Tract 7439, Livingston County, Michigan",mi,140,0,ACSSF,4799,,,,,26,93,,,,743900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741,3652,3611,13,0,8,0,0,20,89,64,0,0,0,0,25,0,74559,1462,1308,154
26093744200,14000US26093744200,"Census Tract 7442, Livingston County, Michigan","Census Tract 7442, Livingston County, Michigan",mi,140,0,ACSSF,4800,,,,,26,93,,,,744200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634,3610,3540,9,6,55,0,0,0,24,24,0,0,0,0,0,0,86161,1410,1250,160
26093744400,14000US26093744400,"Census Tract 7444, Livingston County, Michigan","Census Tract 7444, Livingston County, Michigan",mi,140,0,ACSSF,4801,,,,,26,93,,,,744400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347,2335,2243,8,8,26,0,7,43,12,12,0,0,0,0,0,0,65509,815,711,104
26093744600,14000US26093744600,"Census Tract 7446, Livingston County, Michigan","Census Tract 7446, Livingston County, Michigan",mi,140,0,ACSSF,4802,,,,,26,93,,,,744600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,1993,1867,19,0,32,0,0,75,56,46,0,0,0,0,10,0,106000,636,576,60
26093744700,14000US26093744700,"Census Tract 7447, Livingston County, Michigan","Census Tract 7447, Livingston County, Michigan",mi,140,0,ACSSF,4803,,,,,26,93,,,,744700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947,2859,2769,0,8,81,0,0,1,88,80,0,8,0,0,0,0,63622,1320,1218,102
26093744800,14000US26093744800,"Census Tract 7448, Livingston County, Michigan","Census Tract 7448, Livingston County, Michigan",mi,140,0,ACSSF,4804,,,,,26,93,,,,744800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,4121,3941,0,70,12,0,0,98,129,69,0,0,0,0,47,13,94923,1496,1386,110
26093744900,14000US26093744900,"Census Tract 7449, Livingston County, Michigan","Census Tract 7449, Livingston County, Michigan",mi,140,0,ACSSF,4805,,,,,26,93,,,,744900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615,2615,2530,38,8,31,4,0,4,0,0,0,0,0,0,0,0,51986,1124,776,348
26095960100,14000US26095960100,"Census Tract 9601, Luce County, Michigan","Census Tract 9601, Luce County, Michigan",mi,140,0,ACSSF,4806,,,,,26,95,,,,960100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4319,4259,3140,604,389,16,4,0,106,60,30,8,9,0,0,8,5,31403,1489,1028,461
26095960200,14000US26095960200,"Census Tract 9602, Luce County, Michigan","Census Tract 9602, Luce County, Michigan",mi,140,0,ACSSF,4807,,,,,26,95,,,,960200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,2169,2027,0,93,3,0,0,46,24,10,2,0,0,0,0,12,44853,856,709,147
26095980000,14000US26095980000,"Census Tract 9800, Luce County, Michigan","Census Tract 9800, Luce County, Michigan",mi,140,0,ACSSF,4808,,,,,26,95,,,,980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26095990000,14000US26095990000,"Census Tract 9900, Luce County, Michigan","Census Tract 9900, Luce County, Michigan",mi,140,0,ACSSF,4809,,,,,26,95,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26097950100,14000US26097950100,"Census Tract 9501, Mackinac County, Michigan","Census Tract 9501, Mackinac County, Michigan",mi,140,0,ACSSF,4810,,,,,26,97,,,,950100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1725,1535,1,110,0,0,0,79,0,0,0,0,0,0,0,0,38438,853,658,195
26097950200,14000US26097950200,"Census Tract 9502, Mackinac County, Michigan","Census Tract 9502, Mackinac County, Michigan",mi,140,0,ACSSF,4811,,,,,26,97,,,,950200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408,2396,1946,21,325,14,0,0,90,12,0,0,0,0,0,0,12,37983,1109,972,137
26097950300,14000US26097950300,"Census Tract 9503, Mackinac County, Michigan","Census Tract 9503, Mackinac County, Michigan",mi,140,0,ACSSF,4812,,,,,26,97,,,,950300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712,1693,1472,9,158,0,0,0,54,19,12,3,0,0,0,0,4,33179,823,709,114
26097950400,14000US26097950400,"Census Tract 9504, Mackinac County, Michigan","Census Tract 9504, Mackinac County, Michigan",mi,140,0,ACSSF,4813,,,,,26,97,,,,950400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814,2733,1665,114,714,18,0,9,213,81,29,0,0,0,0,52,0,47979,1158,867,291
26097950500,14000US26097950500,"Census Tract 9505, Mackinac County, Michigan","Census Tract 9505, Mackinac County, Michigan",mi,140,0,ACSSF,4814,,,,,26,97,,,,950500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421,2378,1696,14,459,26,0,0,183,43,23,0,6,7,0,0,7,35625,1123,666,457
26097990000,14000US26097990000,"Census Tract 9900, Mackinac County, Michigan","Census Tract 9900, Mackinac County, Michigan",mi,140,0,ACSSF,4815,,,,,26,97,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
