Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A14006_001,SE_A10060_001,SE_A10060_002,SE_A10060_003
26001000100,14000US26001000100,Census Tract 1,"Census Tract 1, Alcona County, Michigan",mi,140,0,ACSSF,3770,,,,,26,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699,1694,1660,3,0,2,3,0,26,5,1,0,0,0,0,4,0,46154,872,821,51
26001970100,14000US26001970100,Census Tract 9701,"Census Tract 9701, Alcona County, Michigan",mi,140,0,ACSSF,3771,,,,,26,1,,,,970100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482,2440,2361,18,16,9,0,0,36,42,37,0,0,0,0,3,2,44004,1159,1033,126
26001970400,14000US26001970400,Census Tract 9704,"Census Tract 9704, Alcona County, Michigan",mi,140,0,ACSSF,3772,,,,,26,1,,,,970400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802,2765,2693,5,29,3,4,4,27,37,27,0,3,0,0,0,7,39761,1299,1114,185
26001970500,14000US26001970500,Census Tract 9705,"Census Tract 9705, Alcona County, Michigan",mi,140,0,ACSSF,3773,,,,,26,1,,,,970500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,1954,1909,0,11,6,0,0,28,65,47,0,0,0,0,18,0,35123,1009,874,135
26001970600,14000US26001970600,Census Tract 9706,"Census Tract 9706, Alcona County, Michigan",mi,140,0,ACSSF,3774,,,,,26,1,,,,970600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,1345,1293,15,4,0,0,0,33,6,0,0,0,0,0,6,0,39950,649,588,61
26001990000,14000US26001990000,Census Tract 9900,"Census Tract 9900, Alcona County, Michigan",mi,140,0,ACSSF,3775,,,,,26,1,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26003000100,14000US26003000100,Census Tract 1,"Census Tract 1, Alger County, Michigan",mi,140,0,ACSSF,3776,,,,,26,3,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540,3438,3063,11,125,9,0,0,230,102,82,0,0,0,0,4,16,38953,1252,968,284
26003000200,14000US26003000200,Census Tract 2,"Census Tract 2, Alger County, Michigan",mi,140,0,ACSSF,3777,,,,,26,3,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2644,2629,2355,23,196,4,0,0,51,15,15,0,0,0,0,0,0,53205,1000,875,125
26003000300,14000US26003000300,Census Tract 3,"Census Tract 3, Alger County, Michigan",mi,140,0,ACSSF,3778,,,,,26,3,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,2940,2232,668,13,0,0,0,27,27,26,0,0,0,0,1,0,47375,755,684,71
26003990000,14000US26003990000,Census Tract 9900,"Census Tract 9900, Alger County, Michigan",mi,140,0,ACSSF,3779,,,,,26,3,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26005030200,14000US26005030200,Census Tract 302,"Census Tract 302, Allegan County, Michigan",mi,140,0,ACSSF,3780,,,,,26,5,,,,30200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,3237,3094,0,12,120,0,0,11,103,58,0,0,0,0,45,0,86007,1331,1218,113
26005030300,14000US26005030300,Census Tract 303,"Census Tract 303, Allegan County, Michigan",mi,140,0,ACSSF,3781,,,,,26,5,,,,30300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7796,7639,7437,3,0,34,0,10,155,157,157,0,0,0,0,0,0,73689,2689,2520,169
26005030401,14000US26005030401,Census Tract 304.01,"Census Tract 304.01, Allegan County, Michigan",mi,140,0,ACSSF,3782,,,,,26,5,,,,30401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7764,7563,7337,25,14,12,0,0,175,201,173,0,0,0,0,28,0,71813,2720,2563,157
26005030402,14000US26005030402,Census Tract 304.02,"Census Tract 304.02, Allegan County, Michigan",mi,140,0,ACSSF,3783,,,,,26,5,,,,30402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5370,5205,4963,20,0,164,0,0,58,165,112,0,0,0,0,0,53,76431,1835,1609,226
26005030500,14000US26005030500,Census Tract 305,"Census Tract 305, Allegan County, Michigan",mi,140,0,ACSSF,3784,,,,,26,5,,,,30500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7850,7679,7139,150,52,35,0,8,295,171,49,0,0,0,0,32,90,62103,2998,2187,811
26005030600,14000US26005030600,Census Tract 306,"Census Tract 306, Allegan County, Michigan",mi,140,0,ACSSF,3785,,,,,26,5,,,,30600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338,5084,4913,67,47,0,0,0,57,254,194,0,0,0,0,7,53,64331,1855,1606,249
26005030702,14000US26005030702,Census Tract 307.02,"Census Tract 307.02, Allegan County, Michigan",mi,140,0,ACSSF,3786,,,,,26,5,,,,30702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4850,4743,4611,22,3,20,0,0,87,107,104,0,0,0,0,3,0,73770,1693,1542,151
26005030703,14000US26005030703,Census Tract 307.03,"Census Tract 307.03, Allegan County, Michigan",mi,140,0,ACSSF,3787,,,,,26,5,,,,30703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814,1923,1831,16,0,16,0,0,60,891,707,0,0,0,0,184,0,49890,1055,830,225
26005030704,14000US26005030704,Census Tract 307.04,"Census Tract 307.04, Allegan County, Michigan",mi,140,0,ACSSF,3788,,,,,26,5,,,,30704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,4086,4014,16,0,0,0,0,56,930,684,10,0,0,0,138,98,64770,1719,1425,294
26005030800,14000US26005030800,Census Tract 308,"Census Tract 308, Allegan County, Michigan",mi,140,0,ACSSF,3789,,,,,26,5,,,,30800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042,4705,4581,0,34,27,0,0,63,337,208,15,3,0,0,47,64,84803,2283,1834,449
26005030901,14000US26005030901,Census Tract 309.01,"Census Tract 309.01, Allegan County, Michigan",mi,140,0,ACSSF,3790,,,,,26,5,,,,30901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176,2870,2680,48,0,17,0,88,37,306,241,0,0,0,0,10,55,61528,1237,1075,162
26005030902,14000US26005030902,Census Tract 309.02,"Census Tract 309.02, Allegan County, Michigan",mi,140,0,ACSSF,3791,,,,,26,5,,,,30902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,2056,1991,7,15,17,0,0,26,415,315,0,0,0,0,54,46,69904,1069,1005,64
26005031000,14000US26005031000,Census Tract 310,"Census Tract 310, Allegan County, Michigan",mi,140,0,ACSSF,3792,,,,,26,5,,,,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6289,4816,4611,111,3,10,0,7,74,1473,965,0,0,0,0,492,16,43802,2113,1561,552
26005031100,14000US26005031100,Census Tract 311,"Census Tract 311, Allegan County, Michigan",mi,140,0,ACSSF,3793,,,,,26,5,,,,31100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6693,6544,6256,86,13,98,0,0,91,149,124,0,0,0,0,25,0,63685,2663,2306,357
26005031200,14000US26005031200,Census Tract 312,"Census Tract 312, Allegan County, Michigan",mi,140,0,ACSSF,3794,,,,,26,5,,,,31200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487,5020,4370,372,27,98,0,0,153,467,223,113,0,0,0,58,73,46709,1847,1113,734
26005031300,14000US26005031300,Census Tract 313,"Census Tract 313, Allegan County, Michigan",mi,140,0,ACSSF,3795,,,,,26,5,,,,31300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886,4828,4733,34,4,0,0,0,57,58,47,0,0,0,0,11,0,59835,1909,1706,203
26005031800,14000US26005031800,Census Tract 318,"Census Tract 318, Allegan County, Michigan",mi,140,0,ACSSF,3796,,,,,26,5,,,,31800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691,4614,4450,23,13,0,0,0,128,77,0,2,0,0,0,0,75,52852,1906,1478,428
26005031900,14000US26005031900,Census Tract 319,"Census Tract 319, Allegan County, Michigan",mi,140,0,ACSSF,3797,,,,,26,5,,,,31900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152,5079,4682,48,0,53,0,19,277,73,73,0,0,0,0,0,0,53320,1862,1425,437
26005032000,14000US26005032000,Census Tract 320,"Census Tract 320, Allegan County, Michigan",mi,140,0,ACSSF,3798,,,,,26,5,,,,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046,4831,4802,10,0,0,0,0,19,215,118,1,0,0,0,25,71,59213,1972,1624,348
26005032100,14000US26005032100,Census Tract 321,"Census Tract 321, Allegan County, Michigan",mi,140,0,ACSSF,3799,,,,,26,5,,,,32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724,4625,4381,41,47,0,0,0,156,99,85,2,0,0,0,12,0,70909,1764,1554,210
26005032200,14000US26005032200,Census Tract 322,"Census Tract 322, Allegan County, Michigan",mi,140,0,ACSSF,3800,,,,,26,5,,,,32200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144,4377,4177,200,0,0,0,0,0,767,575,0,0,0,0,149,43,49840,2058,1466,592
26005032401,14000US26005032401,Census Tract 324.01,"Census Tract 324.01, Allegan County, Michigan",mi,140,0,ACSSF,3801,,,,,26,5,,,,32401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,876,701,80,32,8,0,0,55,716,435,0,7,0,12,236,26,48083,649,363,286
26005032402,14000US26005032402,Census Tract 324.02,"Census Tract 324.02, Allegan County, Michigan",mi,140,0,ACSSF,3802,,,,,26,5,,,,32402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4074,3873,3686,21,48,61,0,0,57,201,115,0,24,0,0,40,22,70346,1477,1305,172
26005032600,14000US26005032600,Census Tract 326,"Census Tract 326, Allegan County, Michigan",mi,140,0,ACSSF,3803,,,,,26,5,,,,32600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538,1338,1269,26,0,12,0,0,31,200,154,0,0,0,0,46,0,57885,712,534,178
26005990000,14000US26005990000,Census Tract 9900,"Census Tract 9900, Allegan County, Michigan",mi,140,0,ACSSF,3804,,,,,26,5,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26007000100,14000US26007000100,Census Tract 1,"Census Tract 1, Alpena County, Michigan",mi,140,0,ACSSF,3805,,,,,26,7,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647,4615,4553,4,0,8,0,0,50,32,12,0,0,0,0,8,12,45991,1948,1765,183
26007000200,14000US26007000200,Census Tract 2,"Census Tract 2, Alpena County, Michigan",mi,140,0,ACSSF,3806,,,,,26,7,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3917,3882,3753,5,59,20,0,0,45,35,33,0,0,0,0,0,2,45508,1682,1469,213
26007000300,14000US26007000300,Census Tract 3,"Census Tract 3, Alpena County, Michigan",mi,140,0,ACSSF,3807,,,,,26,7,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414,3401,3323,32,4,7,0,0,35,13,0,1,0,0,0,12,0,43591,1466,1273,193
26007000400,14000US26007000400,Census Tract 4,"Census Tract 4, Alpena County, Michigan",mi,140,0,ACSSF,3808,,,,,26,7,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,2848,2805,19,8,0,0,0,16,64,64,0,0,0,0,0,0,35239,1333,918,415
26007000500,14000US26007000500,Census Tract 5,"Census Tract 5, Alpena County, Michigan",mi,140,0,ACSSF,3809,,,,,26,7,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1876,1819,10,6,4,0,0,37,19,19,0,0,0,0,0,0,32483,925,503,422
26007000600,14000US26007000600,Census Tract 6,"Census Tract 6, Alpena County, Michigan",mi,140,0,ACSSF,3810,,,,,26,7,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,3024,2896,23,7,77,5,0,16,26,26,0,0,0,0,0,0,45513,1340,901,439
26007000700,14000US26007000700,Census Tract 7,"Census Tract 7, Alpena County, Michigan",mi,140,0,ACSSF,3811,,,,,26,7,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,2892,2748,21,19,18,0,0,86,58,27,0,0,0,0,3,28,49198,1372,1010,362
26007000800,14000US26007000800,Census Tract 8,"Census Tract 8, Alpena County, Michigan",mi,140,0,ACSSF,3812,,,,,26,7,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3079,2944,2842,21,0,24,0,0,57,135,114,0,0,0,0,21,0,44974,1451,1068,383
26007000900,14000US26007000900,Census Tract 9,"Census Tract 9, Alpena County, Michigan",mi,140,0,ACSSF,3813,,,,,26,7,,,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656,2645,2558,29,0,18,32,0,8,11,11,0,0,0,0,0,0,47582,1235,1033,202
26007990000,14000US26007990000,Census Tract 9900,"Census Tract 9900, Alpena County, Michigan",mi,140,0,ACSSF,3814,,,,,26,7,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26009960100,14000US26009960100,Census Tract 9601,"Census Tract 9601, Antrim County, Michigan",mi,140,0,ACSSF,3815,,,,,26,9,,,,960100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2621,2506,24,28,10,0,0,53,38,38,0,0,0,0,0,0,62703,1188,1051,137
26009960200,14000US26009960200,Census Tract 9602,"Census Tract 9602, Antrim County, Michigan",mi,140,0,ACSSF,3816,,,,,26,9,,,,960200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110,3047,2938,9,22,19,0,8,51,63,56,0,0,4,0,0,3,49792,1292,1150,142
26009960300,14000US26009960300,Census Tract 9603,"Census Tract 9603, Antrim County, Michigan",mi,140,0,ACSSF,3817,,,,,26,9,,,,960300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731,2730,2692,1,10,7,0,0,20,1,0,0,0,0,0,1,0,57861,1279,1129,150
26009960400,14000US26009960400,Census Tract 9604,"Census Tract 9604, Antrim County, Michigan",mi,140,0,ACSSF,3818,,,,,26,9,,,,960400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,3048,2977,16,16,10,0,0,29,66,66,0,0,0,0,0,0,55091,1333,1098,235
26009960500,14000US26009960500,Census Tract 9605,"Census Tract 9605, Antrim County, Michigan",mi,140,0,ACSSF,3819,,,,,26,9,,,,960500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410,3191,3102,2,46,4,0,6,31,219,31,3,23,0,0,162,0,68704,1462,1345,117
26009960600,14000US26009960600,Census Tract 9606,"Census Tract 9606, Antrim County, Michigan",mi,140,0,ACSSF,3820,,,,,26,9,,,,960600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212,3139,3106,0,0,0,0,0,33,73,52,0,0,0,0,12,9,70637,1454,1236,218
26009960700,14000US26009960700,Census Tract 9607,"Census Tract 9607, Antrim County, Michigan",mi,140,0,ACSSF,3821,,,,,26,9,,,,960700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4970,4887,4649,48,37,28,0,0,125,83,79,0,0,0,0,4,0,44159,1891,1612,279
26009990000,14000US26009990000,Census Tract 9900,"Census Tract 9900, Antrim County, Michigan",mi,140,0,ACSSF,3822,,,,,26,9,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26011970100,14000US26011970100,Census Tract 9701,"Census Tract 9701, Arenac County, Michigan",mi,140,0,ACSSF,3823,,,,,26,11,,,,970100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222,2175,2087,0,70,2,0,3,13,47,42,0,0,0,0,0,5,43882,1007,926,81
26011970200,14000US26011970200,Census Tract 9702,"Census Tract 9702, Arenac County, Michigan",mi,140,0,ACSSF,3824,,,,,26,11,,,,970200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261,3186,3112,11,15,23,0,0,25,75,75,0,0,0,0,0,0,45694,1345,1211,134
26011970300,14000US26011970300,Census Tract 9703,"Census Tract 9703, Arenac County, Michigan",mi,140,0,ACSSF,3825,,,,,26,11,,,,970300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758,2654,2577,32,27,0,0,1,17,104,77,0,0,0,0,16,11,45526,1108,961,147
26011970400,14000US26011970400,Census Tract 9704,"Census Tract 9704, Arenac County, Michigan",mi,140,0,ACSSF,3826,,,,,26,11,,,,970400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,2754,2645,10,6,14,0,0,79,7,7,0,0,0,0,0,0,40757,1380,1151,229
26011970500,14000US26011970500,Census Tract 9705,"Census Tract 9705, Arenac County, Michigan",mi,140,0,ACSSF,3827,,,,,26,11,,,,970500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4068,3997,3842,9,74,16,0,0,56,71,36,0,6,0,0,0,29,40241,1731,1257,474
26011990000,14000US26011990000,Census Tract 9900,"Census Tract 9900, Arenac County, Michigan",mi,140,0,ACSSF,3828,,,,,26,11,,,,990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26011990100,14000US26011990100,Census Tract 9901,"Census Tract 9901, Arenac County, Michigan",mi,140,0,ACSSF,3829,,,,,26,11,,,,990100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26013000100,14000US26013000100,Census Tract 1,"Census Tract 1, Baraga County, Michigan",mi,140,0,ACSSF,3830,,,,,26,13,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135,4050,3380,61,359,8,0,0,242,85,43,0,18,0,0,20,4,45915,1734,1402,332
26013000200,14000US26013000200,Census Tract 2,"Census Tract 2, Baraga County, Michigan",mi,140,0,ACSSF,3831,,,,,26,13,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4286,4237,2736,722,465,26,5,6,277,49,22,0,0,0,0,12,15,46202,1373,1092,281
26013990100,14000US26013990100,Census Tract 9901,"Census Tract 9901, Baraga County, Michigan",mi,140,0,ACSSF,3832,,,,,26,13,,,,990100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
26015010100,14000US26015010100,Census Tract 101,"Census Tract 101, Barry County, Michigan",mi,140,0,ACSSF,3833,,,,,26,15,,,,10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233,5964,5863,0,16,4,0,11,70,269,225,0,0,0,0,44,0,50290,2463,1918,545
26015010200,14000US26015010200,Census Tract 102,"Census Tract 102, Barry County, Michigan",mi,140,0,ACSSF,3834,,,,,26,15,,,,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5518,5354,5240,14,4,13,0,0,83,164,124,0,0,0,0,40,0,68551,2079,1903,176
26015010300,14000US26015010300,Census Tract 103,"Census Tract 103, Barry County, Michigan",mi,140,0,ACSSF,3835,,,,,26,15,,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8161,7854,7691,36,0,19,0,0,108,307,183,0,0,0,0,112,12,72607,2935,2357,578
26015010401,14000US26015010401,Census Tract 104.01,"Census Tract 104.01, Barry County, Michigan",mi,140,0,ACSSF,3836,,,,,26,15,,,,10401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401,3156,3061,36,35,0,0,0,24,245,194,51,0,0,0,0,0,59068,1456,1201,255
26015010402,14000US26015010402,Census Tract 104.02,"Census Tract 104.02, Barry County, Michigan",mi,140,0,ACSSF,3837,,,,,26,15,,,,10402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294,4218,4087,0,16,67,4,0,44,76,18,58,0,0,0,0,0,70553,1873,1625,248
26015010500,14000US26015010500,Census Tract 105,"Census Tract 105, Barry County, Michigan",mi,140,0,ACSSF,3838,,,,,26,15,,,,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,3413,3320,39,0,6,0,0,48,67,22,0,0,0,0,6,39,63656,1383,1235,148
26015010600,14000US26015010600,Census Tract 106,"Census Tract 106, Barry County, Michigan",mi,140,0,ACSSF,3839,,,,,26,15,,,,10600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6736,6705,6384,119,9,0,0,33,160,31,31,0,0,0,0,0,0,69044,3181,2742,439
26015010700,14000US26015010700,Census Tract 107,"Census Tract 107, Barry County, Michigan",mi,140,0,ACSSF,3840,,,,,26,15,,,,10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,4975,4789,58,11,15,0,42,60,107,77,0,0,0,0,22,8,58783,2111,1858,253
26015010800,14000US26015010800,Census Tract 108,"Census Tract 108, Barry County, Michigan",mi,140,0,ACSSF,3841,,,,,26,15,,,,10800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,3247,3202,0,0,5,0,0,40,39,39,0,0,0,0,0,0,63534,1304,1123,181
26015011300,14000US26015011300,Census Tract 113,"Census Tract 113, Barry County, Michigan",mi,140,0,ACSSF,3842,,,,,26,15,,,,11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,7607,7474,0,25,14,0,0,94,392,340,0,0,0,0,52,0,60838,3085,2353,732
26015011400,14000US26015011400,Census Tract 114,"Census Tract 114, Barry County, Michigan",mi,140,0,ACSSF,3843,,,,,26,15,,,,11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350,6261,5876,4,106,221,0,0,54,89,89,0,0,0,0,0,0,66234,2426,1984,442
26017280300,14000US26017280300,Census Tract 2803,"Census Tract 2803, Bay County, Michigan",mi,140,0,ACSSF,3844,,,,,26,17,,,,280300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,1156,983,44,22,25,0,0,82,182,93,3,10,0,0,0,76,25573,607,201,406
26017280400,14000US26017280400,Census Tract 2804,"Census Tract 2804, Bay County, Michigan",mi,140,0,ACSSF,3845,,,,,26,17,,,,280400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555,2176,2081,52,12,0,0,0,31,379,316,0,0,0,0,63,0,36530,1169,593,576
26017280500,14000US26017280500,Census Tract 2805,"Census Tract 2805, Bay County, Michigan",mi,140,0,ACSSF,3846,,,,,26,17,,,,280500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196,3048,2830,42,110,28,0,0,38,148,148,0,0,0,0,0,0,58750,1464,1291,173
26017280600,14000US26017280600,Census Tract 2806,"Census Tract 2806, Bay County, Michigan",mi,140,0,ACSSF,3847,,,,,26,17,,,,280600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683,2284,2123,106,0,11,0,0,44,399,399,0,0,0,0,0,0,36118,1057,862,195
26017280700,14000US26017280700,Census Tract 2807,"Census Tract 2807, Bay County, Michigan",mi,140,0,ACSSF,3848,,,,,26,17,,,,280700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145,2878,2686,154,0,0,0,0,38,267,159,6,0,0,0,60,42,23438,1400,675,725
26017280800,14000US26017280800,Census Tract 2808,"Census Tract 2808, Bay County, Michigan",mi,140,0,ACSSF,3849,,,,,26,17,,,,280800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420,3197,3076,1,0,10,0,0,110,223,195,0,0,0,0,28,0,43287,1417,1152,265
26017280900,14000US26017280900,Census Tract 2809,"Census Tract 2809, Bay County, Michigan",mi,140,0,ACSSF,3850,,,,,26,17,,,,280900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909,2643,2321,171,0,11,0,0,140,266,240,26,0,0,0,0,0,37473,1158,853,305
26017281000,14000US26017281000,Census Tract 2810,"Census Tract 2810, Bay County, Michigan",mi,140,0,ACSSF,3851,,,,,26,17,,,,281000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,3517,3141,101,0,15,0,8,252,391,336,9,0,0,0,32,14,51216,1540,1184,356
26017281300,14000US26017281300,Census Tract 2813,"Census Tract 2813, Bay County, Michigan",mi,140,0,ACSSF,3852,,,,,26,17,,,,281300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823,2451,2390,42,0,0,0,0,19,372,372,0,0,0,0,0,0,36352,1259,1005,254
26017285100,14000US26017285100,Census Tract 2851,"Census Tract 2851, Bay County, Michigan",mi,140,0,ACSSF,3853,,,,,26,17,,,,285100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3325,3172,3101,36,5,0,0,0,30,153,138,0,0,0,0,15,0,51793,1389,1211,178
26017285201,14000US26017285201,Census Tract 2852.01,"Census Tract 2852.01, Bay County, Michigan",mi,140,0,ACSSF,3854,,,,,26,17,,,,285201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480,5314,4881,194,0,96,0,0,143,166,153,0,13,0,0,0,0,39757,2793,1594,1199
